documento,chunk_id,chunk_len,pca_x,pca_y
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,517,1000,0.41514534,0.17352195
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,518,1000,0.32246834,0.16759257
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,519,1000,0.23749828,0.047430363
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,520,998,0.3822688,0.21253248
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,521,1000,0.36332595,0.19882864
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,522,1000,0.37631723,0.09993885
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,523,1000,0.23732144,0.20286334
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,524,1000,0.40282354,0.25753745
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,525,1000,0.42239702,0.20140259
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,526,1000,0.39867714,0.2085341
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,527,999,0.5388603,0.19669633
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,528,1000,0.4797406,0.05854531
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,529,1000,0.40600336,0.20121652
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,530,1000,0.50036824,0.2766807
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,531,1000,0.5050387,0.37153095
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,532,999,0.54164267,0.23843904
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,533,1000,0.56029385,0.21798947
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,534,999,0.45206213,0.18816677
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,535,1000,0.38407743,0.33887783
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,536,999,0.4241207,0.33525324
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,537,997,0.49432206,0.3212761
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,538,1000,0.40883252,0.3624435
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,539,1000,0.45280463,0.29398867
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,540,1000,0.59295166,0.116766214
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,541,999,0.5081423,0.21501982
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,542,1000,0.45037743,0.04783945
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,543,1000,0.5316796,0.17192279
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,544,999,0.53596216,0.1556738
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,545,1000,0.4589377,0.093128696
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,546,1000,0.4903422,0.2583715
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,547,999,0.4911805,0.19980118
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,548,1000,0.4559771,0.35585028
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,549,1000,0.5249783,0.24624224
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,550,1000,0.5155804,0.13907103
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,551,1000,0.48744422,0.052604504
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,552,998,0.50357026,0.1917142
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,553,1000,0.4508455,0.16489896
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,554,1000,0.43636325,0.1467133
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,555,1000,0.5197997,0.16721511
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,556,999,0.28803602,0.12969609
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,557,1000,-0.14544132,0.24990049
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,558,1000,-0.22932418,0.26392117
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,559,999,0.0140631385,0.262065
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,560,999,-0.27148536,0.018592037
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,561,1000,-0.35534272,-0.017575718
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,562,999,-0.52253354,0.19549584
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,563,1000,-0.51621324,0.28103688
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,564,1000,-0.4471124,0.28291643
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,565,998,-0.42754313,0.28398812
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,566,999,-0.4520229,0.2936796
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,567,1000,-0.41268143,0.24303214
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,568,1000,-0.44440606,0.11237515
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,569,999,-0.5154918,0.25416535
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,570,1000,-0.49533284,0.24870905
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,571,1000,-0.42705768,0.24761741
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,572,1000,-0.49142575,0.188069
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,573,1000,-0.5368051,0.18949637
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,574,1000,-0.5231722,0.20040838
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,575,999,-0.38623595,0.10752915
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,576,999,-0.40492544,0.10051297
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,577,1000,-0.5278115,0.32355914
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,578,1000,-0.4370263,0.23227324
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,579,999,-0.5574518,0.30199698
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,580,1000,-0.5591941,0.2575984
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,581,999,-0.43737382,0.19458593
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,582,1000,-0.5231747,0.280568
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,583,999,-0.57703793,0.278333
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,584,999,-0.56254816,0.25764686
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,585,1000,-0.430229,0.20136222
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,586,1000,-0.54173315,0.14684102
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,587,1000,-0.4242907,0.12082935
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,588,1000,-0.48392943,0.24671175
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,589,1000,-0.5317715,0.31195253
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,590,1000,-0.5431206,0.2974315
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,591,999,-0.44764155,0.18508488
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,592,1000,-0.49638265,0.21195588
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,593,1000,-0.4546359,0.20913967
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,594,999,-0.33978364,0.07652027
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,595,999,-0.44189134,0.14108358
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,596,1000,-0.45142826,0.07900848
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,597,1000,-0.4165415,0.07148119
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,598,1000,0.09831558,-0.11687419
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,599,1000,0.33715934,-0.047270287
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,600,1000,0.18546161,0.08201646
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,601,1000,0.17579585,0.0034015742
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,602,1000,0.31562832,0.1408242
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,603,1000,0.41766044,0.10029907
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,604,1000,0.08588068,0.02198886
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,605,998,0.1072698,-0.039247993
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,606,1000,0.14046861,-0.2265004
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,607,999,0.25224683,-0.1374426
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,608,1000,0.2506464,-0.2637867
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,609,998,0.27732876,-0.21918425
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,610,999,0.19600478,-0.2571703
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,611,1000,0.17460036,-0.26852906
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,612,999,0.365447,-0.20916115
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,613,999,0.33355743,-0.31816578
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,614,1000,0.2491808,-0.30124417
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,615,999,0.23584633,-0.22783306
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,616,1000,0.18876772,-0.30004466
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,617,999,0.26883283,-0.24166557
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,618,999,0.26278177,-0.20353717
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,619,1000,0.20744522,-0.29124627
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,620,999,0.27025416,-0.020674562
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,621,1000,0.35170734,-0.015283388
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,622,1000,0.40598786,-0.055602018
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,623,1000,0.46215016,-0.00058791466
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,624,1000,0.35716736,0.06510027
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,625,999,0.43445602,0.042607486
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,626,1000,0.51123637,0.20599513
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,627,1000,0.43619838,0.016020281
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,628,998,0.29218018,0.015613368
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,629,1000,0.4902048,0.12424142
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,630,1000,0.37560385,-0.011435516
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,631,1000,0.1776452,-0.14204873
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,632,1000,0.24418268,0.07295458
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,633,1000,0.44350183,0.05506739
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,634,999,0.24514942,0.14370902
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,635,1000,0.4805526,0.11959223
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,636,1000,0.51196235,0.10829626
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,637,999,0.42146233,-0.028622303
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,638,1000,0.4423749,-0.035587456
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,639,1000,0.4468092,0.1065361
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,640,1000,0.50992125,0.020872086
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,641,1000,0.5451717,0.18195121
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,642,1000,0.47761866,0.20980872
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,643,999,0.5495111,0.29472005
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,644,1000,0.52047527,0.28032166
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,645,999,0.4120033,0.2800534
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,646,999,0.44885665,0.24201311
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,647,1000,0.5648238,0.3058579
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,648,1000,0.57828367,0.32901043
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,649,1000,0.54928803,0.373381
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,650,1000,0.4542424,0.30587304
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,651,999,0.5359527,0.39253315
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,652,999,0.48845506,0.34983182
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,653,998,0.5445295,0.34828937
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,654,1000,0.4918992,0.36110333
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,655,1000,0.52484655,0.3361822
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,656,1000,0.4444678,0.3141571
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,657,999,0.46473107,0.31120333
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,658,1000,0.5246621,0.31628847
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,659,1000,0.41736224,0.2957109
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,660,1000,0.47506645,0.37055188
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,661,999,0.47212753,0.39903367
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,662,1000,0.38474482,0.20755722
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,663,1000,0.45139974,0.12729737
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,664,999,0.38969788,0.27796406
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,665,1000,0.4462155,0.0869934
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,666,998,0.40029618,0.23222393
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,667,999,0.40280408,0.2724493
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,668,999,0.39437371,0.2594381
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,669,1000,0.527854,0.3173006
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,670,1000,0.54372674,0.2682173
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,671,1000,0.50930935,0.054519102
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,672,1000,0.513048,0.2781551
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,673,1000,0.41917992,0.23038429
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,674,999,0.5601896,0.25625855
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,675,998,0.47001624,0.42936805
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,676,999,0.5568452,0.32949993
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,677,1000,0.49586523,0.34160587
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,678,1000,0.4318272,0.3240132
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,679,1000,0.47138765,0.38568774
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,680,1000,0.38591042,0.3325558
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,681,998,0.55658036,0.32636052
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,682,1000,0.54613477,0.38011912
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,683,1000,0.493813,0.19573121
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,684,999,0.36188442,0.28820533
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,685,999,0.3816228,0.23413444
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,686,1000,0.45072892,0.28234518
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,687,1000,0.31654593,0.12511216
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,688,1000,-0.03287643,-0.029811315
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,689,1000,-0.14320438,-0.036442332
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,690,1000,-0.025650172,-0.097263314
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,691,1000,-0.12192093,-0.060165767
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,692,1000,0.1290963,-0.217255
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,693,1000,0.14637104,-0.29508078
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,694,999,-0.055680495,-0.1514058
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,695,1000,-0.11459216,-0.03396323
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,696,999,-0.103774264,-0.10560057
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,697,1000,-0.014541495,-0.046355367
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,698,1000,-0.11864692,-0.10610152
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,699,1000,-0.07891441,-0.21322605
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,700,999,-0.029122801,-0.07638605
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,701,1000,0.0026840887,-0.1796563
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,702,1000,0.075824216,-0.2684673
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,703,1000,0.10901509,-0.24780548
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,704,1000,0.0935342,-0.26040125
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,705,1000,0.20500067,-0.28176743
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,706,1000,0.13489002,-0.21139582
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,707,1000,0.1728541,-0.3286745
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,708,1000,0.15066904,-0.12016953
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,709,1000,0.11115656,-0.25598994
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,710,998,0.09076057,-0.21484616
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,711,372,0.2150121,-0.02420756
